Value,Housing,Area,Area Code,Year,Quarter
193466.76540520662,First time buyers,United Kingdom,K02000001,2013.0,Q4
295909.20916874456,Former owner occupiers,United Kingdom,K02000001,2013.0,Q4
262952.8711333333,New dwellings,United Kingdom,K02000001,2014.0,Q1
260145.4284666667,Other dwellings,United Kingdom,K02000001,2014.0,Q1
260382.99993333337,All dwellings,United Kingdom,K02000001,2014.0,Q1
196113.35176666666,First time buyers,United Kingdom,K02000001,2014.0,Q1
304729.11576666665,Former owner occupiers,United Kingdom,K02000001,2014.0,Q1
279400.56442457344,New dwellings,United Kingdom,K02000001,2014.0,Q2
264010.4036885565,Other dwellings,United Kingdom,K02000001,2014.0,Q2
264373117159728,All dwellings,United Kingdom,K02000001,2014.0,Q2
201178.20984378757,First time buyers,United Kingdom,K02000001,2014.0,Q2
307708.86647009145,Former owner occupiers,United Kingdom,K02000001,2014.0,Q2
282134.9751289745,New dwellings,United Kingdom,K02000001,2014.0,Q3
278402159570376,Other dwellings,United Kingdom,K02000001,2014.0,Q3
277740.7366799879,All dwellings,United Kingdom,K02000001,2014.0,Q3
209026.82997339856,First time buyers,United Kingdom,K02000001,2014.0,Q3
324034.8990559865,Former owner occupiers,United Kingdom,K02000001,2014.0,Q3
268730.6666666667,New dwellings,United Kingdom,K02000001,2014.0,Q4
267132.6666666667,Other dwellings,United Kingdom,K02000001,2014.0,Q4
266029.3333333333,All dwellings,United Kingdom,K02000001,2014.0,Q4
201539,First time buyers,United Kingdom,K02000001,2014.0,Q4
312170.6666666667,Former owner occupiers,United Kingdom,K02000001,2014.0,Q4
266656.6666666667,New dwellings,United Kingdom,K02000001,2015.0,Q1
270058,Other dwellings,United Kingdom,K02000001,2015.0,Q1
269956,All dwellings,United Kingdom,K02000001,2015.0,Q1
202477.33333333334,First time buyers,United Kingdom,K02000001,2015.0,Q1
321215,Former owner occupiers,United Kingdom,K02000001,2015.0,Q1
277400.6666666667,New dwellings,United Kingdom,K02000001,2015.0,Q2
264966.3333333333,Other dwellings,United Kingdom,K02000001,2015.0,Q2
266839.6666666667,All dwellings,United Kingdom,K02000001,2015.0,Q2
201001,First time buyers,United Kingdom,K02000001,2015.0,Q2
318687,Former owner occupiers,United Kingdom,K02000001,2015.0,Q2
281940.3333333333,New dwellings,United Kingdom,K02000001,2015.0,Q3
288584.6666666667,Other dwellings,United Kingdom,K02000001,2015.0,Q3
288261.6666666667,All dwellings,United Kingdom,K02000001,2015.0,Q3
207693.33333333334,First time buyers,United Kingdom,K02000001,2015.0,Q3
345327.6666666667,Former owner occupiers,United Kingdom,K02000001,2015.0,Q3
279436.32666666666,New dwellings,United Kingdom,K02000001,2015.0,Q4
283730,Other dwellings,United Kingdom,K02000001,2015.0,Q4
281163.8433333333,All dwellings,United Kingdom,K02000001,2015.0,Q4
205370.78,First time buyers,United Kingdom,K02000001,2015.0,Q4
338879.75333333336,Former owner occupiers,United Kingdom,K02000001,2015.0,Q4
2886540413296145,New dwellings,United Kingdom,K02000001,2016.0,Q1
293712.77627160324,Other dwellings,United Kingdom,K02000001,2016.0,Q1
293242057711191,All dwellings,United Kingdom,K02000001,2016.0,Q1
210687.23205878004,First time buyers,United Kingdom,K02000001,2016.0,Q1
354571.2495448007,Former owner occupiers,United Kingdom,K02000001,2016.0,Q1
282514.8565603232,New dwellings,United Kingdom,K02000001,2016.0,Q2
266008.14732248615,Other dwellings,United Kingdom,K02000001,2016.0,Q2
268019.2683204806,All dwellings,United Kingdom,K02000001,2016.0,Q2
207431.1667100809,First time buyers,United Kingdom,K02000001,2016.0,Q2
329931.3251053118,Former owner occupiers,United Kingdom,K02000001,2016.0,Q2
286679.22859739576,New dwellings,United Kingdom,K02000001,2016.0,Q3
285940.87957784894,Other dwellings,United Kingdom,K02000001,2016.0,Q3
286023.1268047912,All dwellings,United Kingdom,K02000001,2016.0,Q3
213800.33002415975,First time buyers,United Kingdom,K02000001,2016.0,Q3
350826.70230945037,Former owner occupiers,United Kingdom,K02000001,2016.0,Q3
301394.339765466,New dwellings,United Kingdom,K02000001,2016.0,Q4
280402.77227859275,Other dwellings,United Kingdom,K02000001,2016.0,Q4
282758.2508422484,All dwellings,United Kingdom,K02000001,2016.0,Q4
212881.6541936469,First time buyers,United Kingdom,K02000001,2016.0,Q4
345886.6340147084,Former owner occupiers,United Kingdom,K02000001,2016.0,Q4
290832.27144268324,New dwellings,United Kingdom,K02000001,2017.0,Q1
272661.74507590366,Other dwellings,United Kingdom,K02000001,2017.0,Q1
2751277243915513,All dwellings,United Kingdom,K02000001,2017.0,Q1
207463.35229373747,First time buyers,United Kingdom,K02000001,2017.0,Q1
339317.53777160234,Former owner occupiers,United Kingdom,K02000001,2017.0,Q1
304524.14187510096,New dwellings,United Kingdom,K02000001,2017.0,Q2
274457.35319114494,Other dwellings,United Kingdom,K02000001,2017.0,Q2
279221.8849056756,All dwellings,United Kingdom,K02000001,2017.0,Q2
212411.7983833889,First time buyers,United Kingdom,K02000001,2017.0,Q2
342847.86581599084,Former owner occupiers,United Kingdom,K02000001,2017.0,Q2
302674.92549868877,New dwellings,United Kingdom,K02000001,2017.0,Q3
286203462269908,Other dwellings,United Kingdom,K02000001,2017.0,Q3
288216.64976816793,All dwellings,United Kingdom,K02000001,2017.0,Q3
214954.65936149927,First time buyers,United Kingdom,K02000001,2017.0,Q3
3543940363920146,Former owner occupiers,United Kingdom,K02000001,2017.0,Q3
305543.3308758046,New dwellings,United Kingdom,K02000001,2017.0,Q4
273610.4837043627,Other dwellings,United Kingdom,K02000001,2017.0,Q4
278650.8148060758,All dwellings,United Kingdom,K02000001,2017.0,Q4
2109286511269906,First time buyers,United Kingdom,K02000001,2017.0,Q4
341443.8617621654,Former owner occupiers,United Kingdom,K02000001,2017.0,Q4
304130.5557712705,New dwellings,United Kingdom,K02000001,2018.0,Q1
277641.44965980184,Other dwellings,United Kingdom,K02000001,2018.0,Q1
281353.7378461854,All dwellings,United Kingdom,K02000001,2018.0,Q1
213461.55119319723,First time buyers,United Kingdom,K02000001,2018.0,Q1
348692.8496902869,Former owner occupiers,United Kingdom,K02000001,2018.0,Q1
308977.60200669477,New dwellings,United Kingdom,K02000001,2018.0,Q2
273048744475925,Other dwellings,United Kingdom,K02000001,2018.0,Q2
279252.9029051466,All dwellings,United Kingdom,K02000001,2018.0,Q2
216791.82439565283,First time buyers,United Kingdom,K02000001,2018.0,Q2
3424556127233076,Former owner occupiers,United Kingdom,K02000001,2018.0,Q2
310515.50339101953,New dwellings,United Kingdom,K02000001,2018.0,Q3
286203.94179567345,Other dwellings,United Kingdom,K02000001,2018.0,Q3
289515.1022171706,All dwellings,United Kingdom,K02000001,2018.0,Q3
220644.54831808573,First time buyers,United Kingdom,K02000001,2018.0,Q3
355438.9809416861,Former owner occupiers,United Kingdom,K02000001,2018.0,Q3
302826.93821258313,New dwellings,United Kingdom,K02000001,2018.0,Q4
275861.7484795058,Other dwellings,United Kingdom,K02000001,2018.0,Q4
280728.2732482086,All dwellings,United Kingdom,K02000001,2018.0,Q4
217377.59125262543,First time buyers,United Kingdom,K02000001,2018.0,Q4
3433228797299163,Former owner occupiers,United Kingdom,K02000001,2018.0,Q4
301883.38695047895,New dwellings,United Kingdom,K02000001,2019.0,Q1
270920.75477389095,Other dwellings,United Kingdom,K02000001,2019.0,Q1
275746.1861744051,All dwellings,United Kingdom,K02000001,2019.0,Q1
214061.5631487559,First time buyers,United Kingdom,K02000001,2019.0,Q1
340145.74738799856,Former owner occupiers,United Kingdom,K02000001,2019.0,Q1
303611.3333333333,New dwellings,United Kingdom,K02000001,2019.0,Q2
269667,Other dwellings,United Kingdom,K02000001,2019.0,Q2
275901.3333333333,All dwellings,United Kingdom,K02000001,2019.0,Q2
215550.33333333334,First time buyers,United Kingdom,K02000001,2019.0,Q2
339437.6666666667,Former owner occupiers,United Kingdom,K02000001,2019.0,Q2
309045.6666666667,New dwellings,United Kingdom,K02000001,2019.0,Q3
284765.3333333333,Other dwellings,United Kingdom,K02000001,2019.0,Q3
288316.6666666667,All dwellings,United Kingdom,K02000001,2019.0,Q3
219334.66666666666,First time buyers,United Kingdom,K02000001,2019.0,Q3
356796.3333333333,Former owner occupiers,United Kingdom,K02000001,2019.0,Q3
308543.6666666667,New dwellings,United Kingdom,K02000001,2019.0,Q4
284272.6666666667,Other dwellings,United Kingdom,K02000001,2019.0,Q4
288731,All dwellings,United Kingdom,K02000001,2019.0,Q4
220804,First time buyers,United Kingdom,K02000001,2019.0,Q4
354296.6666666667,Former owner occupiers,United Kingdom,K02000001,2019.0,Q4
312190,New dwellings,United Kingdom,K02000001,2020.0,Q1
286936,Other dwellings,United Kingdom,K02000001,2020.0,Q1
290790.3333333333,All dwellings,United Kingdom,K02000001,2020.0,Q1
223680.33333333334,First time buyers,United Kingdom,K02000001,2020.0,Q1
357970.6666666667,Former owner occupiers,United Kingdom,K02000001,2020.0,Q1
308174.6666666667,New dwellings,United Kingdom,K02000001,2020.0,Q2
276839.6666666667,Other dwellings,United Kingdom,K02000001,2020.0,Q2
281149.3333333333,All dwellings,United Kingdom,K02000001,2020.0,Q2
219738.66666666666,First time buyers,United Kingdom,K02000001,2020.0,Q2
350035.6666666667,Former owner occupiers,United Kingdom,K02000001,2020.0,Q2
320005.3333333333,New dwellings,United Kingdom,K02000001,2020.0,Q3
314795.6666666667,Other dwellings,United Kingdom,K02000001,2020.0,Q3
315639.3333333333,All dwellings,United Kingdom,K02000001,2020.0,Q3
240195,First time buyers,United Kingdom,K02000001,2020.0,Q3
387855.6666666667,Former owner occupiers,United Kingdom,K02000001,2020.0,Q3
325559,New dwellings,United Kingdom,K02000001,2020.0,Q4
325609.3333333333,Other dwellings,United Kingdom,K02000001,2020.0,Q4
325534.6666666667,All dwellings,United Kingdom,K02000001,2020.0,Q4
244720.33333333334,First time buyers,United Kingdom,K02000001,2020.0,Q4
393102,Former owner occupiers,United Kingdom,K02000001,2020.0,Q4
335948.3333333333,New dwellings,United Kingdom,K02000001,2021.0,Q1
346924.6666666667,Other dwellings,United Kingdom,K02000001,2021.0,Q1
345338,All dwellings,United Kingdom,K02000001,2021.0,Q1
256983,First time buyers,United Kingdom,K02000001,2021.0,Q1
408762.3333333333,Former owner occupiers,United Kingdom,K02000001,2021.0,Q1
328260,New dwellings,United Kingdom,K02000001,2021.0,Q2
345131.3333333333,Other dwellings,United Kingdom,K02000001,2021.0,Q2
342759.3333333333,All dwellings,United Kingdom,K02000001,2021.0,Q2
255856.66666666666,First time buyers,United Kingdom,K02000001,2021.0,Q2
415792,Former owner occupiers,United Kingdom,K02000001,2021.0,Q2
298342.3333333333,New dwellings,United Kingdom,K02000001,2021.0,Q3
294768.3333333333,Other dwellings,United Kingdom,K02000001,2021.0,Q3
295338.3333333333,All dwellings,United Kingdom,K02000001,2021.0,Q3
223715,First time buyers,United Kingdom,K02000001,2021.0,Q3
368128.6666666667,Former owner occupiers,United Kingdom,K02000001,2021.0,Q3
311593.6666666667,New dwellings,United Kingdom,K02000001,2021.0,Q4
310860,Other dwellings,United Kingdom,K02000001,2021.0,Q4
310944,All dwellings,United Kingdom,K02000001,2021.0,Q4
233081,First time buyers,United Kingdom,K02000001,2021.0,Q4
404412.3333333333,Former owner occupiers,United Kingdom,K02000001,2021.0,Q4
330009.3333333333,New dwellings,United Kingdom,K02000001,2022.0,Q1
330014,Other dwellings,United Kingdom,K02000001,2022.0,Q1
329968.3333333333,All dwellings,United Kingdom,K02000001,2022.0,Q1
247026,First time buyers,United Kingdom,K02000001,2022.0,Q1
420355,Former owner occupiers,United Kingdom,K02000001,2022.0,Q1
331864,New dwellings,United Kingdom,K02000001,2022.0,Q2
336468.3333333333,Other dwellings,United Kingdom,K02000001,2022.0,Q2
335472.3333333333,All dwellings,United Kingdom,K02000001,2022.0,Q2
256197.66666666666,First time buyers,United Kingdom,K02000001,2022.0,Q2
424518,Former owner occupiers,United Kingdom,K02000001,2022.0,Q2
338812.6666666667,New dwellings,United Kingdom,K02000001,2022.0,Q3
356115.6666666667,Other dwellings,United Kingdom,K02000001,2022.0,Q3
353532.6666666667,All dwellings,United Kingdom,K02000001,2022.0,Q3
266178,First time buyers,United Kingdom,K02000001,2022.0,Q3
446588.3333333333,Former owner occupiers,United Kingdom,K02000001,2022.0,Q3
333754,New dwellings,United Kingdom,K02000001,2022.0,Q4
344506,Other dwellings,United Kingdom,K02000001,2022.0,Q4
342755,All dwellings,United Kingdom,K02000001,2022.0,Q4
262705.6666666667,First time buyers,United Kingdom,K02000001,2022.0,Q4
431519,Former owner occupiers,United Kingdom,K02000001,2022.0,Q4
332007.6666666667,New dwellings,United Kingdom,K02000001,2023.0,Q1
326764,Other dwellings,United Kingdom,K02000001,2023.0,Q1
327524.6666666667,All dwellings,United Kingdom,K02000001,2023.0,Q1
252586,First time buyers,United Kingdom,K02000001,2023.0,Q1
413346.3333333333,Former owner occupiers,United Kingdom,K02000001,2023.0,Q1
78321,New dwellings,Great Britain,K03000001,1992.0,Q2
60771,Other dwellings,Great Britain,K03000001,1992.0,Q2
62823,All dwellings,Great Britain,K03000001,1992.0,Q2
47406,First time buyers,Great Britain,K03000001,1992.0,Q2
77610,Former owner occupiers,Great Britain,K03000001,1992.0,Q2
70897,New dwellings,Great Britain,K03000001,1992.0,Q3
63023,Other dwellings,Great Britain,K03000001,1992.0,Q3
64265,All dwellings,Great Britain,K03000001,1992.0,Q3
48991,First time buyers,Great Britain,K03000001,1992.0,Q3
80143,Former owner occupiers,Great Britain,K03000001,1992.0,Q3
70809,New dwellings,Great Britain,K03000001,1992.0,Q4
57761,Other dwellings,Great Britain,K03000001,1992.0,Q4
59796,All dwellings,Great Britain,K03000001,1992.0,Q4
45266,First time buyers,Great Britain,K03000001,1992.0,Q4
77749,Former owner occupiers,Great Britain,K03000001,1992.0,Q4
74197,New dwellings,Great Britain,K03000001,1993.0,Q1
59005,Other dwellings,Great Britain,K03000001,1993.0,Q1
60903,All dwellings,Great Britain,K03000001,1993.0,Q1
46827,First time buyers,Great Britain,K03000001,1993.0,Q1
78590,Former owner occupiers,Great Britain,K03000001,1993.0,Q1
74083,New dwellings,Great Britain,K03000001,1993.0,Q2
60777,Other dwellings,Great Britain,K03000001,1993.0,Q2
62464,All dwellings,Great Britain,K03000001,1993.0,Q2
49039,First time buyers,Great Britain,K03000001,1993.0,Q2
78733,Former owner occupiers,Great Britain,K03000001,1993.0,Q2
74329,New dwellings,Great Britain,K03000001,1993.0,Q3
62346,Other dwellings,Great Britain,K03000001,1993.0,Q3
64170,All dwellings,Great Britain,K03000001,1993.0,Q3
48299,First time buyers,Great Britain,K03000001,1993.0,Q3
82176,Former owner occupiers,Great Britain,K03000001,1993.0,Q3
74602,New dwellings,Great Britain,K03000001,1993.0,Q4
60881,Other dwellings,Great Britain,K03000001,1993.0,Q4
63050,All dwellings,Great Britain,K03000001,1993.0,Q4
47848,First time buyers,Great Britain,K03000001,1993.0,Q4
80340,Former owner occupiers,Great Britain,K03000001,1993.0,Q4
74430,New dwellings,Great Britain,K03000001,1994.0,Q1
60599,Other dwellings,Great Britain,K03000001,1994.0,Q1
62607,All dwellings,Great Britain,K03000001,1994.0,Q1
46810,First time buyers,Great Britain,K03000001,1994.0,Q1
82853,Former owner occupiers,Great Britain,K03000001,1994.0,Q1
75844,New dwellings,Great Britain,K03000001,1994.0,Q2
63590,Other dwellings,Great Britain,K03000001,1994.0,Q2
65445,All dwellings,Great Britain,K03000001,1994.0,Q2
49276,First time buyers,Great Britain,K03000001,1994.0,Q2
84515,Former owner occupiers,Great Britain,K03000001,1994.0,Q2
75429,New dwellings,Great Britain,K03000001,1994.0,Q3
64691,Other dwellings,Great Britain,K03000001,1994.0,Q3
66713,All dwellings,Great Britain,K03000001,1994.0,Q3
49091,First time buyers,Great Britain,K03000001,1994.0,Q3
87319,Former owner occupiers,Great Britain,K03000001,1994.0,Q3
78010,New dwellings,Great Britain,K03000001,1994.0,Q4
63478,Other dwellings,Great Britain,K03000001,1994.0,Q4
66090,All dwellings,Great Britain,K03000001,1994.0,Q4
49388,First time buyers,Great Britain,K03000001,1994.0,Q4
86052,Former owner occupiers,Great Britain,K03000001,1994.0,Q4
75916,New dwellings,Great Britain,K03000001,1995.0,Q1
60147,Other dwellings,Great Britain,K03000001,1995.0,Q1
62848,All dwellings,Great Britain,K03000001,1995.0,Q1
47312,First time buyers,Great Britain,K03000001,1995.0,Q1
83204,Former owner occupiers,Great Britain,K03000001,1995.0,Q1
79138,New dwellings,Great Britain,K03000001,1995.0,Q2
63083,Other dwellings,Great Britain,K03000001,1995.0,Q2
65793,All dwellings,Great Britain,K03000001,1995.0,Q2
47346,First time buyers,Great Britain,K03000001,1995.0,Q2
87372,Former owner occupiers,Great Britain,K03000001,1995.0,Q2
81954,New dwellings,Great Britain,K03000001,1995.0,Q3
66149,Other dwellings,Great Britain,K03000001,1995.0,Q3
68701,All dwellings,Great Britain,K03000001,1995.0,Q3
46181,First time buyers,Great Britain,K03000001,1995.0,Q3
91227,Former owner occupiers,Great Britain,K03000001,1995.0,Q3
83487,New dwellings,Great Britain,K03000001,1995.0,Q4
64407,Other dwellings,Great Britain,K03000001,1995.0,Q4
67395,All dwellings,Great Britain,K03000001,1995.0,Q4
46742,First time buyers,Great Britain,K03000001,1995.0,Q4
88453,Former owner occupiers,Great Britain,K03000001,1995.0,Q4
82518,New dwellings,Great Britain,K03000001,1996.0,Q1
64131,Other dwellings,Great Britain,K03000001,1996.0,Q1
66529,All dwellings,Great Britain,K03000001,1996.0,Q1
46046,First time buyers,Great Britain,K03000001,1996.0,Q1
89797,Former owner occupiers,Great Britain,K03000001,1996.0,Q1
84396,New dwellings,Great Britain,K03000001,1996.0,Q2
66968,Other dwellings,Great Britain,K03000001,1996.0,Q2
